"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"01/01/2025 07:15:00 - 01/01/2025 07:30:00","BZN|NO4","Without Sequence","6.28","",""
"01/01/2025 07:30:00 - 01/01/2025 07:45:00","BZN|NO4","Without Sequence","6.28","",""
"01/01/2025 07:45:00 - 01/01/2025 08:00:00","BZN|NO4","Without Sequence","6.28","",""
"01/01/2025 08:00:00 - 01/01/2025 08:15:00","BZN|NO4","Without Sequence","7.02","",""
"01/01/2025 08:15:00 - 01/01/2025 08:30:00","BZN|NO4","Without Sequence","7.02","",""
"01/01/2025 08:30:00 - 01/01/2025 08:45:00","BZN|NO4","Without Sequence","7.02","",""
"01/01/2025 08:45:00 - 01/01/2025 09:00:00","BZN|NO4","Without Sequence","7.02","",""
"01/01/2025 09:00:00 - 01/01/2025 09:15:00","BZN|NO4","Without Sequence","7.71","",""
"01/01/2025 09:15:00 - 01/01/2025 09:30:00","BZN|NO4","Without Sequence","7.71","",""
"01/01/2025 09:30:00 - 01/01/2025 09:45:00","BZN|NO4","Without Sequence","7.71","",""
"01/01/2025 09:45:00 - 01/01/2025 10:00:00","BZN|NO4","Without Sequence","7.71","",""
"01/01/2025 10:00:00 - 01/01/2025 10:15:00","BZN|NO4","Without Sequence","7.78","",""
"01/01/2025 10:15:00 - 01/01/2025 10:30:00","BZN|NO4","Without Sequence","7.78","",""
"01/01/2025 10:30:00 - 01/01/2025 10:45:00","BZN|NO4","Without Sequence","7.78","",""
"01/01/2025 10:45:00 - 01/01/2025 11:00:00","BZN|NO4","Without Sequence","7.78","",""
"01/01/2025 11:00:00 - 01/01/2025 11:15:00","BZN|NO4","Without Sequence","7.55","",""
"01/01/2025 11:15:00 - 01/01/2025 11:30:00","BZN|NO4","Without Sequence","7.55","",""
"01/01/2025 11:30:00 - 01/01/2025 11:45:00","BZN|NO4","Without Sequence","7.55","",""
"01/01/2025 11:45:00 - 01/01/2025 12:00:00","BZN|NO4","Without Sequence","7.55","",""
"01/01/2025 12:00:00 - 01/01/2025 12:15:00","BZN|NO4","Without Sequence","7.74","",""
"01/01/2025 12:15:00 - 01/01/2025 12:30:00","BZN|NO4","Without Sequence","7.74","",""
"01/01/2025 12:30:00 - 01/01/2025 12:45:00","BZN|NO4","Without Sequence","7.74","",""
"01/01/2025 12:45:00 - 01/01/2025 13:00:00","BZN|NO4","Without Sequence","7.74","",""
"01/01/2025 13:00:00 - 01/01/2025 13:15:00","BZN|NO4","Without Sequence","7.94","",""
"01/01/2025 13:15:00 - 01/01/2025 13:30:00","BZN|NO4","Without Sequence","7.94","",""
"01/01/2025 13:30:00 - 01/01/2025 13:45:00","BZN|NO4","Without Sequence","7.94","",""
"01/01/2025 13:45:00 - 01/01/2025 14:00:00","BZN|NO4","Without Sequence","7.94","",""
"01/01/2025 14:00:00 - 01/01/2025 14:15:00","BZN|NO4","Without Sequence","8.41","",""
"01/01/2025 14:15:00 - 01/01/2025 14:30:00","BZN|NO4","Without Sequence","8.41","",""
"01/01/2025 14:30:00 - 01/01/2025 14:45:00","BZN|NO4","Without Sequence","8.41","",""
"01/01/2025 14:45:00 - 01/01/2025 15:00:00","BZN|NO4","Without Sequence","8.41","",""
"01/01/2025 15:00:00 - 01/01/2025 15:15:00","BZN|NO4","Without Sequence","8.36","",""
"01/01/2025 15:15:00 - 01/01/2025 15:30:00","BZN|NO4","Without Sequence","8.36","",""
"01/01/2025 15:30:00 - 01/01/2025 15:45:00","BZN|NO4","Without Sequence","8.36","",""
"01/01/2025 15:45:00 - 01/01/2025 16:00:00","BZN|NO4","Without Sequence","8.36","",""
"01/01/2025 16:00:00 - 01/01/2025 16:15:00","BZN|NO4","Without Sequence","10.99","",""
"01/01/2025 16:15:00 - 01/01/2025 16:30:00","BZN|NO4","Without Sequence","10.99","",""
"01/01/2025 16:30:00 - 01/01/2025 16:45:00","BZN|NO4","Without Sequence","10.99","",""
"01/01/2025 16:45:00 - 01/01/2025 17:00:00","BZN|NO4","Without Sequence","10.99","",""
"01/01/2025 17:00:00 - 01/01/2025 17:15:00","BZN|NO4","Without Sequence","11.33","",""
"01/01/2025 17:15:00 - 01/01/2025 17:30:00","BZN|NO4","Without Sequence","11.33","",""
"01/01/2025 17:30:00 - 01/01/2025 17:45:00","BZN|NO4","Without Sequence","11.33","",""
"01/01/2025 17:45:00 - 01/01/2025 18:00:00","BZN|NO4","Without Sequence","11.33","",""
"01/01/2025 18:00:00 - 01/01/2025 18:15:00","BZN|NO4","Without Sequence","8.48","",""
"01/01/2025 18:15:00 - 01/01/2025 18:30:00","BZN|NO4","Without Sequence","8.48","",""
"01/01/2025 18:30:00 - 01/01/2025 18:45:00","BZN|NO4","Without Sequence","8.48","",""
"01/01/2025 18:45:00 - 01/01/2025 19:00:00","BZN|NO4","Without Sequence","8.48","",""
"01/01/2025 19:00:00 - 01/01/2025 19:15:00","BZN|NO4","Without Sequence","8.48","",""
"01/01/2025 19:15:00 - 01/01/2025 19:30:00","BZN|NO4","Without Sequence","8.48","",""
"01/01/2025 19:30:00 - 01/01/2025 19:45:00","BZN|NO4","Without Sequence","8.48","",""
"01/01/2025 19:45:00 - 01/01/2025 20:00:00","BZN|NO4","Without Sequence","8.48","",""
"01/01/2025 20:00:00 - 01/01/2025 20:15:00","BZN|NO4","Without Sequence","8.49","",""
"01/01/2025 20:15:00 - 01/01/2025 20:30:00","BZN|NO4","Without Sequence","8.49","",""
"01/01/2025 20:30:00 - 01/01/2025 20:45:00","BZN|NO4","Without Sequence","8.49","",""
"01/01/2025 20:45:00 - 01/01/2025 21:00:00","BZN|NO4","Without Sequence","8.49","",""
"01/01/2025 21:00:00 - 01/01/2025 21:15:00","BZN|NO4","Without Sequence","7.81","",""
"01/01/2025 21:15:00 - 01/01/2025 21:30:00","BZN|NO4","Without Sequence","7.81","",""
"01/01/2025 21:30:00 - 01/01/2025 21:45:00","BZN|NO4","Without Sequence","7.81","",""
"01/01/2025 21:45:00 - 01/01/2025 22:00:00","BZN|NO4","Without Sequence","7.81","",""
"01/01/2025 22:00:00 - 01/01/2025 22:15:00","BZN|NO4","Without Sequence","7.80","",""
"01/01/2025 22:15:00 - 01/01/2025 22:30:00","BZN|NO4","Without Sequence","7.80","",""
"01/01/2025 22:30:00 - 01/01/2025 22:45:00","BZN|NO4","Without Sequence","7.80","",""
"01/01/2025 22:45:00 - 01/01/2025 23:00:00","BZN|NO4","Without Sequence","7.80","",""
"01/01/2025 23:00:00 - 01/01/2025 23:15:00","BZN|NO4","Without Sequence","7.23","",""
"01/01/2025 23:15:00 - 01/01/2025 23:30:00","BZN|NO4","Without Sequence","7.23","",""
"01/01/2025 23:30:00 - 01/01/2025 23:45:00","BZN|NO4","Without Sequence","7.23","",""
"01/01/2025 23:45:00 - 02/01/2025 00:00:00","BZN|NO4","Without Sequence","7.23","",""
"02/01/2025 00:00:00 - 02/01/2025 00:15:00","BZN|NO4","Without Sequence","7.63","",""
"02/01/2025 00:15:00 - 02/01/2025 00:30:00","BZN|NO4","Without Sequence","7.63","",""
"02/01/2025 00:30:00 - 02/01/2025 00:45:00","BZN|NO4","Without Sequence","7.63","",""
"02/01/2025 00:45:00 - 02/01/2025 01:00:00","BZN|NO4","Without Sequence","7.63","",""
"02/01/2025 01:00:00 - 02/01/2025 01:15:00","BZN|NO4","Without Sequence","7.47","",""
"02/01/2025 01:15:00 - 02/01/2025 01:30:00","BZN|NO4","Without Sequence","7.47","",""
"02/01/2025 01:30:00 - 02/01/2025 01:45:00","BZN|NO4","Without Sequence","7.47","",""
"02/01/2025 01:45:00 - 02/01/2025 02:00:00","BZN|NO4","Without Sequence","7.47","",""
"02/01/2025 02:00:00 - 02/01/2025 02:15:00","BZN|NO4","Without Sequence","7.20","",""
"02/01/2025 02:15:00 - 02/01/2025 02:30:00","BZN|NO4","Without Sequence","7.20","",""
"02/01/2025 02:30:00 - 02/01/2025 02:45:00","BZN|NO4","Without Sequence","7.20","",""
"02/01/2025 02:45:00 - 02/01/2025 03:00:00","BZN|NO4","Without Sequence","7.20","",""
"02/01/2025 03:00:00 - 02/01/2025 03:15:00","BZN|NO4","Without Sequence","7.06","",""
"02/01/2025 03:15:00 - 02/01/2025 03:30:00","BZN|NO4","Without Sequence","7.06","",""
"02/01/2025 03:30:00 - 02/01/2025 03:45:00","BZN|NO4","Without Sequence","7.06","",""
"02/01/2025 03:45:00 - 02/01/2025 04:00:00","BZN|NO4","Without Sequence","7.06","",""
"02/01/2025 04:00:00 - 02/01/2025 04:15:00","BZN|NO4","Without Sequence","7.29","",""
"02/01/2025 04:15:00 - 02/01/2025 04:30:00","BZN|NO4","Without Sequence","7.29","",""
"02/01/2025 04:30:00 - 02/01/2025 04:45:00","BZN|NO4","Without Sequence","7.29","",""
"02/01/2025 04:45:00 - 02/01/2025 05:00:00","BZN|NO4","Without Sequence","7.29","",""
"02/01/2025 05:00:00 - 02/01/2025 05:15:00","BZN|NO4","Without Sequence","8.01","",""
"02/01/2025 05:15:00 - 02/01/2025 05:30:00","BZN|NO4","Without Sequence","8.01","",""
"02/01/2025 05:30:00 - 02/01/2025 05:45:00","BZN|NO4","Without Sequence","8.01","",""
"02/01/2025 05:45:00 - 02/01/2025 06:00:00","BZN|NO4","Without Sequence","8.01","",""
"02/01/2025 06:00:00 - 02/01/2025 06:15:00","BZN|NO4","Without Sequence","8.36","",""
"02/01/2025 06:15:00 - 02/01/2025 06:30:00","BZN|NO4","Without Sequence","8.36","",""
"02/01/2025 06:30:00 - 02/01/2025 06:45:00","BZN|NO4","Without Sequence","8.36","",""
"02/01/2025 06:45:00 - 02/01/2025 07:00:00","BZN|NO4","Without Sequence","8.36","",""
"02/01/2025 07:00:00 - 02/01/2025 07:15:00","BZN|NO4","Without Sequence","8.26","",""
"02/01/2025 07:15:00 - 02/01/2025 07:30:00","BZN|NO4","Without Sequence","8.26","",""
"02/01/2025 07:30:00 - 02/01/2025 07:45:00","BZN|NO4","Without Sequence","8.26","",""
"02/01/2025 07:45:00 - 02/01/2025 08:00:00","BZN|NO4","Without Sequence","8.26","",""
"02/01/2025 08:00:00 - 02/01/2025 08:15:00","BZN|NO4","Without Sequence","8.48","",""
"02/01/2025 08:15:00 - 02/01/2025 08:30:00","BZN|NO4","Without Sequence","8.48","",""
"02/01/2025 08:30:00 - 02/01/2025 08:45:00","BZN|NO4","Without Sequence","8.48","",""
"02/01/2025 08:45:00 - 02/01/2025 09:00:00","BZN|NO4","Without Sequence","8.48","",""
"02/01/2025 09:00:00 - 02/01/2025 09:15:00","BZN|NO4","Without Sequence","8.49","",""
"02/01/2025 09:15:00 - 02/01/2025 09:30:00","BZN|NO4","Without Sequence","8.49","",""
"02/01/2025 09:30:00 - 02/01/2025 09:45:00","BZN|NO4","Without Sequence","8.49","",""
"02/01/2025 09:45:00 - 02/01/2025 10:00:00","BZN|NO4","Without Sequence","8.49","",""
"02/01/2025 10:00:00 - 02/01/2025 10:15:00","BZN|NO4","Without Sequence","8.71","",""
"02/01/2025 10:15:00 - 02/01/2025 10:30:00","BZN|NO4","Without Sequence","8.71","",""
"02/01/2025 10:30:00 - 02/01/2025 10:45:00","BZN|NO4","Without Sequence","8.71","",""
"02/01/2025 10:45:00 - 02/01/2025 11:00:00","BZN|NO4","Without Sequence","8.71","",""
"02/01/2025 11:00:00 - 02/01/2025 11:15:00","BZN|NO4","Without Sequence","9.01","",""
"02/01/2025 11:15:00 - 02/01/2025 11:30:00","BZN|NO4","Without Sequence","9.01","",""
"02/01/2025 11:30:00 - 02/01/2025 11:45:00","BZN|NO4","Without Sequence","9.01","",""
"02/01/2025 11:45:00 - 02/01/2025 12:00:00","BZN|NO4","Without Sequence","9.01","",""
"02/01/2025 12:00:00 - 02/01/2025 12:15:00","BZN|NO4","Without Sequence","8.48","",""
"02/01/2025 12:15:00 - 02/01/2025 12:30:00","BZN|NO4","Without Sequence","8.48","",""
"02/01/2025 12:30:00 - 02/01/2025 12:45:00","BZN|NO4","Without Sequence","8.48","",""
"02/01/2025 12:45:00 - 02/01/2025 13:00:00","BZN|NO4","Without Sequence","8.48","",""
"02/01/2025 13:00:00 - 02/01/2025 13:15:00","BZN|NO4","Without Sequence","8.42","",""
"02/01/2025 13:15:00 - 02/01/2025 13:30:00","BZN|NO4","Without Sequence","8.42","",""
"02/01/2025 13:30:00 - 02/01/2025 13:45:00","BZN|NO4","Without Sequence","8.42","",""
"02/01/2025 13:45:00 - 02/01/2025 14:00:00","BZN|NO4","Without Sequence","8.42","",""
"02/01/2025 14:00:00 - 02/01/2025 14:15:00","BZN|NO4","Without Sequence","8.48","",""
"02/01/2025 14:15:00 - 02/01/2025 14:30:00","BZN|NO4","Without Sequence","8.48","",""
"02/01/2025 14:30:00 - 02/01/2025 14:45:00","BZN|NO4","Without Sequence","8.48","",""
"02/01/2025 14:45:00 - 02/01/2025 15:00:00","BZN|NO4","Without Sequence","8.48","",""
"02/01/2025 15:00:00 - 02/01/2025 15:15:00","BZN|NO4","Without Sequence","8.40","",""
"02/01/2025 15:15:00 - 02/01/2025 15:30:00","BZN|NO4","Without Sequence","8.40","",""
"02/01/2025 15:30:00 - 02/01/2025 15:45:00","BZN|NO4","Without Sequence","8.40","",""
"02/01/2025 15:45:00 - 02/01/2025 16:00:00","BZN|NO4","Without Sequence","8.40","",""
"02/01/2025 16:00:00 - 02/01/2025 16:15:00","BZN|NO4","Without Sequence","8.48","",""
"02/01/2025 16:15:00 - 02/01/2025 16:30:00","BZN|NO4","Without Sequence","8.48","",""
"02/01/2025 16:30:00 - 02/01/2025 16:45:00","BZN|NO4","Without Sequence","8.48","",""
"02/01/2025 16:45:00 - 02/01/2025 17:00:00","BZN|NO4","Without Sequence","8.48","",""
"02/01/2025 17:00:00 - 02/01/2025 17:15:00","BZN|NO4","Without Sequence","8.44","",""
"02/01/2025 17:15:00 - 02/01/2025 17:30:00","BZN|NO4","Without Sequence","8.44","",""
"02/01/2025 17:30:00 - 02/01/2025 17:45:00","BZN|NO4","Without Sequence","8.44","",""
"02/01/2025 17:45:00 - 02/01/2025 18:00:00","BZN|NO4","Without Sequence","8.44","",""
"02/01/2025 18:00:00 - 02/01/2025 18:15:00","BZN|NO4","Without Sequence","8.43","",""
"02/01/2025 18:15:00 - 02/01/2025 18:30:00","BZN|NO4","Without Sequence","8.43","",""
"02/01/2025 18:30:00 - 02/01/2025 18:45:00","BZN|NO4","Without Sequence","8.43","",""
"02/01/2025 18:45:00 - 02/01/2025 19:00:00","BZN|NO4","Without Sequence","8.43","",""
"02/01/2025 19:00:00 - 02/01/2025 19:15:00","BZN|NO4","Without Sequence","8.33","",""
"02/01/2025 19:15:00 - 02/01/2025 19:30:00","BZN|NO4","Without Sequence","8.33","",""
"02/01/2025 19:30:00 - 02/01/2025 19:45:00","BZN|NO4","Without Sequence","8.33","",""
"02/01/2025 19:45:00 - 02/01/2025 20:00:00","BZN|NO4","Without Sequence","8.33","",""
"02/01/2025 20:00:00 - 02/01/2025 20:15:00","BZN|NO4","Without Sequence","8.31","",""
"02/01/2025 20:15:00 - 02/01/2025 20:30:00","BZN|NO4","Without Sequence","8.31","",""
"02/01/2025 20:30:00 - 02/01/2025 20:45:00","BZN|NO4","Without Sequence","8.31","",""
"02/01/2025 20:45:00 - 02/01/2025 21:00:00","BZN|NO4","Without Sequence","8.31","",""
"02/01/2025 21:00:00 - 02/01/2025 21:15:00","BZN|NO4","Without Sequence","8.11","",""
"02/01/2025 21:15:00 - 02/01/2025 21:30:00","BZN|NO4","Without Sequence","8.11","",""
"02/01/2025 21:30:00 - 02/01/2025 21:45:00","BZN|NO4","Without Sequence","8.11","",""
"02/01/2025 21:45:00 - 02/01/2025 22:00:00","BZN|NO4","Without Sequence","8.11","",""
"02/01/2025 22:00:00 - 02/01/2025 22:15:00","BZN|NO4","Without Sequence","8.30","",""
"02/01/2025 22:15:00 - 02/01/2025 22:30:00","BZN|NO4","Without Sequence","8.30","",""
"02/01/2025 22:30:00 - 02/01/2025 22:45:00","BZN|NO4","Without Sequence","8.30","",""
"02/01/2025 22:45:00 - 02/01/2025 23:00:00","BZN|NO4","Without Sequence","8.30","",""
"02/01/2025 23:00:00 - 02/01/2025 23:15:00","BZN|NO4","Without Sequence","8.44","",""
"02/01/2025 23:15:00 - 02/01/2025 23:30:00","BZN|NO4","Without Sequence","8.44","",""
"02/01/2025 23:30:00 - 02/01/2025 23:45:00","BZN|NO4","Without Sequence","8.44","",""
"02/01/2025 23:45:00 - 03/01/2025 00:00:00","BZN|NO4","Without Sequence","8.44","",""
"03/01/2025 00:00:00 - 03/01/2025 00:15:00","BZN|NO4","Without Sequence","7.44","",""
"03/01/2025 00:15:00 - 03/01/2025 00:30:00","BZN|NO4","Without Sequence","7.44","",""
"03/01/2025 00:30:00 - 03/01/2025 00:45:00","BZN|NO4","Without Sequence","7.44","",""
"03/01/2025 00:45:00 - 03/01/2025 01:00:00","BZN|NO4","Without Sequence","7.44","",""
"03/01/2025 01:00:00 - 03/01/2025 01:15:00","BZN|NO4","Without Sequence","7.70","",""
"03/01/2025 01:15:00 - 03/01/2025 01:30:00","BZN|NO4","Without Sequence","7.70","",""
"03/01/2025 01:30:00 - 03/01/2025 01:45:00","BZN|NO4","Without Sequence","7.70","",""
"03/01/2025 01:45:00 - 03/01/2025 02:00:00","BZN|NO4","Without Sequence","7.70","",""
"03/01/2025 02:00:00 - 03/01/2025 02:15:00","BZN|NO4","Without Sequence","7.95","",""
"03/01/2025 02:15:00 - 03/01/2025 02:30:00","BZN|NO4","Without Sequence","7.95","",""
"03/01/2025 02:30:00 - 03/01/2025 02:45:00","BZN|NO4","Without Sequence","7.95","",""
"03/01/2025 02:45:00 - 03/01/2025 03:00:00","BZN|NO4","Without Sequence","7.95","",""
"03/01/2025 03:00:00 - 03/01/2025 03:15:00","BZN|NO4","Without Sequence","8.52","",""
"03/01/2025 03:15:00 - 03/01/2025 03:30:00","BZN|NO4","Without Sequence","8.52","",""
"03/01/2025 03:30:00 - 03/01/2025 03:45:00","BZN|NO4","Without Sequence","8.52","",""
"03/01/2025 03:45:00 - 03/01/2025 04:00:00","BZN|NO4","Without Sequence","8.52","",""
"03/01/2025 04:00:00 - 03/01/2025 04:15:00","BZN|NO4","Without Sequence","8.89","",""
"03/01/2025 04:15:00 - 03/01/2025 04:30:00","BZN|NO4","Without Sequence","8.89","",""
"03/01/2025 04:30:00 - 03/01/2025 04:45:00","BZN|NO4","Without Sequence","8.89","",""
"03/01/2025 04:45:00 - 03/01/2025 05:00:00","BZN|NO4","Without Sequence","8.89","",""
"03/01/2025 05:00:00 - 03/01/2025 05:15:00","BZN|NO4","Without Sequence","13.06","",""
"03/01/2025 05:15:00 - 03/01/2025 05:30:00","BZN|NO4","Without Sequence","13.06","",""
"03/01/2025 05:30:00 - 03/01/2025 05:45:00","BZN|NO4","Without Sequence","13.06","",""
"03/01/2025 05:45:00 - 03/01/2025 06:00:00","BZN|NO4","Without Sequence","13.06","",""
"03/01/2025 06:00:00 - 03/01/2025 06:15:00","BZN|NO4","Without Sequence","13.21","",""
"03/01/2025 06:15:00 - 03/01/2025 06:30:00","BZN|NO4","Without Sequence","13.21","",""
"03/01/2025 06:30:00 - 03/01/2025 06:45:00","BZN|NO4","Without Sequence","13.21","",""
"03/01/2025 06:45:00 - 03/01/2025 07:00:00","BZN|NO4","Without Sequence","13.21","",""
"03/01/2025 07:00:00 - 03/01/2025 07:15:00","BZN|NO4","Without Sequence","12.79","",""
"03/01/2025 07:15:00 - 03/01/2025 07:30:00","BZN|NO4","Without Sequence","12.79","",""
"03/01/2025 07:30:00 - 03/01/2025 07:45:00","BZN|NO4","Without Sequence","12.79","",""
"03/01/2025 07:45:00 - 03/01/2025 08:00:00","BZN|NO4","Without Sequence","12.79","",""
"03/01/2025 08:00:00 - 03/01/2025 08:15:00","BZN|NO4","Without Sequence","13.37","",""
"03/01/2025 08:15:00 - 03/01/2025 08:30:00","BZN|NO4","Without Sequence","13.37","",""
"03/01/2025 08:30:00 - 03/01/2025 08:45:00","BZN|NO4","Without Sequence","13.37","",""
"03/01/2025 08:45:00 - 03/01/2025 09:00:00","BZN|NO4","Without Sequence","13.37","",""
"03/01/2025 09:00:00 - 03/01/2025 09:15:00","BZN|NO4","Without Sequence","15.40","",""
"03/01/2025 09:15:00 - 03/01/2025 09:30:00","BZN|NO4","Without Sequence","15.40","",""
"03/01/2025 09:30:00 - 03/01/2025 09:45:00","BZN|NO4","Without Sequence","15.40","",""
"03/01/2025 09:45:00 - 03/01/2025 10:00:00","BZN|NO4","Without Sequence","15.40","",""
"03/01/2025 10:00:00 - 03/01/2025 10:15:00","BZN|NO4","Without Sequence","15.39","",""
"03/01/2025 10:15:00 - 03/01/2025 10:30:00","BZN|NO4","Without Sequence","15.39","",""
"03/01/2025 10:30:00 - 03/01/2025 10:45:00","BZN|NO4","Without Sequence","15.39","",""
"03/01/2025 10:45:00 - 03/01/2025 11:00:00","BZN|NO4","Without Sequence","15.39","",""
"03/01/2025 11:00:00 - 03/01/2025 11:15:00","BZN|NO4","Without Sequence","15.39","",""
"03/01/2025 11:15:00 - 03/01/2025 11:30:00","BZN|NO4","Without Sequence","15.39","",""
"03/01/2025 11:30:00 - 03/01/2025 11:45:00","BZN|NO4","Without Sequence","15.39","",""
"03/01/2025 11:45:00 - 03/01/2025 12:00:00","BZN|NO4","Without Sequence","15.39","",""
"03/01/2025 12:00:00 - 03/01/2025 12:15:00","BZN|NO4","Without Sequence","15.33","",""
"03/01/2025 12:15:00 - 03/01/2025 12:30:00","BZN|NO4","Without Sequence","15.33","",""
"03/01/2025 12:30:00 - 03/01/2025 12:45:00","BZN|NO4","Without Sequence","15.33","",""
"03/01/2025 12:45:00 - 03/01/2025 13:00:00","BZN|NO4","Without Sequence","15.33","",""
"03/01/2025 13:00:00 - 03/01/2025 13:15:00","BZN|NO4","Without Sequence","13.95","",""
"03/01/2025 13:15:00 - 03/01/2025 13:30:00","BZN|NO4","Without Sequence","13.95","",""
"03/01/2025 13:30:00 - 03/01/2025 13:45:00","BZN|NO4","Without Sequence","13.95","",""
"03/01/2025 13:45:00 - 03/01/2025 14:00:00","BZN|NO4","Without Sequence","13.95","",""
"03/01/2025 14:00:00 - 03/01/2025 14:15:00","BZN|NO4","Without Sequence","13.76","",""
"03/01/2025 14:15:00 - 03/01/2025 14:30:00","BZN|NO4","Without Sequence","13.76","",""
"03/01/2025 14:30:00 - 03/01/2025 14:45:00","BZN|NO4","Without Sequence","13.76","",""
"03/01/2025 14:45:00 - 03/01/2025 15:00:00","BZN|NO4","Without Sequence","13.76","",""
"03/01/2025 15:00:00 - 03/01/2025 15:15:00","BZN|NO4","Without Sequence","13.36","",""
"03/01/2025 15:15:00 - 03/01/2025 15:30:00","BZN|NO4","Without Sequence","13.36","",""
"03/01/2025 15:30:00 - 03/01/2025 15:45:00","BZN|NO4","Without Sequence","13.36","",""
"03/01/2025 15:45:00 - 03/01/2025 16:00:00","BZN|NO4","Without Sequence","13.36","",""
"03/01/2025 16:00:00 - 03/01/2025 16:15:00","BZN|NO4","Without Sequence","13.96","",""
"03/01/2025 16:15:00 - 03/01/2025 16:30:00","BZN|NO4","Without Sequence","13.96","",""
"03/01/2025 16:30:00 - 03/01/2025 16:45:00","BZN|NO4","Without Sequence","13.96","",""
"03/01/2025 16:45:00 - 03/01/2025 17:00:00","BZN|NO4","Without Sequence","13.96","",""
"03/01/2025 17:00:00 - 03/01/2025 17:15:00","BZN|NO4","Without Sequence","12.79","",""
"03/01/2025 17:15:00 - 03/01/2025 17:30:00","BZN|NO4","Without Sequence","12.79","",""
"03/01/2025 17:30:00 - 03/01/2025 17:45:00","BZN|NO4","Without Sequence","12.79","",""
"03/01/2025 17:45:00 - 03/01/2025 18:00:00","BZN|NO4","Without Sequence","12.79","",""
"03/01/2025 18:00:00 - 03/01/2025 18:15:00","BZN|NO4","Without Sequence","12.79","",""
"03/01/2025 18:15:00 - 03/01/2025 18:30:00","BZN|NO4","Without Sequence","12.79","",""
"03/01/2025 18:30:00 - 03/01/2025 18:45:00","BZN|NO4","Without Sequence","12.79","",""
"03/01/2025 18:45:00 - 03/01/2025 19:00:00","BZN|NO4","Without Sequence","12.79","",""
"03/01/2025 19:00:00 - 03/01/2025 19:15:00","BZN|NO4","Without Sequence","10.58","",""
"03/01/2025 19:15:00 - 03/01/2025 19:30:00","BZN|NO4","Without Sequence","10.58","",""
"03/01/2025 19:30:00 - 03/01/2025 19:45:00","BZN|NO4","Without Sequence","10.58","",""
