"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"10/03/2025 20:15:00 - 10/03/2025 20:30:00","BZN|SE1","Without Sequence","24.77","",""
"10/03/2025 20:30:00 - 10/03/2025 20:45:00","BZN|SE1","Without Sequence","24.77","",""
"10/03/2025 20:45:00 - 10/03/2025 21:00:00","BZN|SE1","Without Sequence","24.77","",""
"10/03/2025 21:00:00 - 10/03/2025 21:15:00","BZN|SE1","Without Sequence","19.03","",""
"10/03/2025 21:15:00 - 10/03/2025 21:30:00","BZN|SE1","Without Sequence","19.03","",""
"10/03/2025 21:30:00 - 10/03/2025 21:45:00","BZN|SE1","Without Sequence","19.03","",""
"10/03/2025 21:45:00 - 10/03/2025 22:00:00","BZN|SE1","Without Sequence","19.03","",""
"10/03/2025 22:00:00 - 10/03/2025 22:15:00","BZN|SE1","Without Sequence","17.93","",""
"10/03/2025 22:15:00 - 10/03/2025 22:30:00","BZN|SE1","Without Sequence","17.93","",""
"10/03/2025 22:30:00 - 10/03/2025 22:45:00","BZN|SE1","Without Sequence","17.93","",""
"10/03/2025 22:45:00 - 10/03/2025 23:00:00","BZN|SE1","Without Sequence","17.93","",""
"10/03/2025 23:00:00 - 10/03/2025 23:15:00","BZN|SE1","Without Sequence","16.36","",""
"10/03/2025 23:15:00 - 10/03/2025 23:30:00","BZN|SE1","Without Sequence","16.36","",""
"10/03/2025 23:30:00 - 10/03/2025 23:45:00","BZN|SE1","Without Sequence","16.36","",""
"10/03/2025 23:45:00 - 11/03/2025 00:00:00","BZN|SE1","Without Sequence","16.36","",""
"11/03/2025 00:00:00 - 11/03/2025 00:15:00","BZN|SE1","Without Sequence","35.15","",""
"11/03/2025 00:15:00 - 11/03/2025 00:30:00","BZN|SE1","Without Sequence","35.15","",""
"11/03/2025 00:30:00 - 11/03/2025 00:45:00","BZN|SE1","Without Sequence","35.15","",""
"11/03/2025 00:45:00 - 11/03/2025 01:00:00","BZN|SE1","Without Sequence","35.15","",""
"11/03/2025 01:00:00 - 11/03/2025 01:15:00","BZN|SE1","Without Sequence","29.52","",""
"11/03/2025 01:15:00 - 11/03/2025 01:30:00","BZN|SE1","Without Sequence","29.52","",""
"11/03/2025 01:30:00 - 11/03/2025 01:45:00","BZN|SE1","Without Sequence","29.52","",""
"11/03/2025 01:45:00 - 11/03/2025 02:00:00","BZN|SE1","Without Sequence","29.52","",""
"11/03/2025 02:00:00 - 11/03/2025 02:15:00","BZN|SE1","Without Sequence","27.02","",""
"11/03/2025 02:15:00 - 11/03/2025 02:30:00","BZN|SE1","Without Sequence","27.02","",""
"11/03/2025 02:30:00 - 11/03/2025 02:45:00","BZN|SE1","Without Sequence","27.02","",""
"11/03/2025 02:45:00 - 11/03/2025 03:00:00","BZN|SE1","Without Sequence","27.02","",""
"11/03/2025 03:00:00 - 11/03/2025 03:15:00","BZN|SE1","Without Sequence","22.66","",""
"11/03/2025 03:15:00 - 11/03/2025 03:30:00","BZN|SE1","Without Sequence","22.66","",""
"11/03/2025 03:30:00 - 11/03/2025 03:45:00","BZN|SE1","Without Sequence","22.66","",""
"11/03/2025 03:45:00 - 11/03/2025 04:00:00","BZN|SE1","Without Sequence","22.66","",""
"11/03/2025 04:00:00 - 11/03/2025 04:15:00","BZN|SE1","Without Sequence","26.54","",""
"11/03/2025 04:15:00 - 11/03/2025 04:30:00","BZN|SE1","Without Sequence","26.54","",""
"11/03/2025 04:30:00 - 11/03/2025 04:45:00","BZN|SE1","Without Sequence","26.54","",""
"11/03/2025 04:45:00 - 11/03/2025 05:00:00","BZN|SE1","Without Sequence","26.54","",""
"11/03/2025 05:00:00 - 11/03/2025 05:15:00","BZN|SE1","Without Sequence","38.62","",""
"11/03/2025 05:15:00 - 11/03/2025 05:30:00","BZN|SE1","Without Sequence","38.62","",""
"11/03/2025 05:30:00 - 11/03/2025 05:45:00","BZN|SE1","Without Sequence","38.62","",""
"11/03/2025 05:45:00 - 11/03/2025 06:00:00","BZN|SE1","Without Sequence","38.62","",""
"11/03/2025 06:00:00 - 11/03/2025 06:15:00","BZN|SE1","Without Sequence","34.57","",""
"11/03/2025 06:15:00 - 11/03/2025 06:30:00","BZN|SE1","Without Sequence","34.57","",""
"11/03/2025 06:30:00 - 11/03/2025 06:45:00","BZN|SE1","Without Sequence","34.57","",""
"11/03/2025 06:45:00 - 11/03/2025 07:00:00","BZN|SE1","Without Sequence","34.57","",""
"11/03/2025 07:00:00 - 11/03/2025 07:15:00","BZN|SE1","Without Sequence","57.41","",""
"11/03/2025 07:15:00 - 11/03/2025 07:30:00","BZN|SE1","Without Sequence","57.41","",""
"11/03/2025 07:30:00 - 11/03/2025 07:45:00","BZN|SE1","Without Sequence","57.41","",""
"11/03/2025 07:45:00 - 11/03/2025 08:00:00","BZN|SE1","Without Sequence","57.41","",""
"11/03/2025 08:00:00 - 11/03/2025 08:15:00","BZN|SE1","Without Sequence","112.02","",""
"11/03/2025 08:15:00 - 11/03/2025 08:30:00","BZN|SE1","Without Sequence","112.02","",""
"11/03/2025 08:30:00 - 11/03/2025 08:45:00","BZN|SE1","Without Sequence","112.02","",""
"11/03/2025 08:45:00 - 11/03/2025 09:00:00","BZN|SE1","Without Sequence","112.02","",""
"11/03/2025 09:00:00 - 11/03/2025 09:15:00","BZN|SE1","Without Sequence","114.26","",""
"11/03/2025 09:15:00 - 11/03/2025 09:30:00","BZN|SE1","Without Sequence","114.26","",""
"11/03/2025 09:30:00 - 11/03/2025 09:45:00","BZN|SE1","Without Sequence","114.26","",""
"11/03/2025 09:45:00 - 11/03/2025 10:00:00","BZN|SE1","Without Sequence","114.26","",""
"11/03/2025 10:00:00 - 11/03/2025 10:15:00","BZN|SE1","Without Sequence","91.33","",""
"11/03/2025 10:15:00 - 11/03/2025 10:30:00","BZN|SE1","Without Sequence","91.33","",""
"11/03/2025 10:30:00 - 11/03/2025 10:45:00","BZN|SE1","Without Sequence","91.33","",""
"11/03/2025 10:45:00 - 11/03/2025 11:00:00","BZN|SE1","Without Sequence","91.33","",""
"11/03/2025 11:00:00 - 11/03/2025 11:15:00","BZN|SE1","Without Sequence","88.26","",""
"11/03/2025 11:15:00 - 11/03/2025 11:30:00","BZN|SE1","Without Sequence","88.26","",""
"11/03/2025 11:30:00 - 11/03/2025 11:45:00","BZN|SE1","Without Sequence","88.26","",""
"11/03/2025 11:45:00 - 11/03/2025 12:00:00","BZN|SE1","Without Sequence","88.26","",""
"11/03/2025 12:00:00 - 11/03/2025 12:15:00","BZN|SE1","Without Sequence","102.97","",""
"11/03/2025 12:15:00 - 11/03/2025 12:30:00","BZN|SE1","Without Sequence","102.97","",""
"11/03/2025 12:30:00 - 11/03/2025 12:45:00","BZN|SE1","Without Sequence","102.97","",""
"11/03/2025 12:45:00 - 11/03/2025 13:00:00","BZN|SE1","Without Sequence","102.97","",""
"11/03/2025 13:00:00 - 11/03/2025 13:15:00","BZN|SE1","Without Sequence","102.44","",""
"11/03/2025 13:15:00 - 11/03/2025 13:30:00","BZN|SE1","Without Sequence","102.44","",""
"11/03/2025 13:30:00 - 11/03/2025 13:45:00","BZN|SE1","Without Sequence","102.44","",""
"11/03/2025 13:45:00 - 11/03/2025 14:00:00","BZN|SE1","Without Sequence","102.44","",""
"11/03/2025 14:00:00 - 11/03/2025 14:15:00","BZN|SE1","Without Sequence","92.22","",""
"11/03/2025 14:15:00 - 11/03/2025 14:30:00","BZN|SE1","Without Sequence","92.22","",""
"11/03/2025 14:30:00 - 11/03/2025 14:45:00","BZN|SE1","Without Sequence","92.22","",""
"11/03/2025 14:45:00 - 11/03/2025 15:00:00","BZN|SE1","Without Sequence","92.22","",""
"11/03/2025 15:00:00 - 11/03/2025 15:15:00","BZN|SE1","Without Sequence","98.88","",""
"11/03/2025 15:15:00 - 11/03/2025 15:30:00","BZN|SE1","Without Sequence","98.88","",""
"11/03/2025 15:30:00 - 11/03/2025 15:45:00","BZN|SE1","Without Sequence","98.88","",""
"11/03/2025 15:45:00 - 11/03/2025 16:00:00","BZN|SE1","Without Sequence","98.88","",""
"11/03/2025 16:00:00 - 11/03/2025 16:15:00","BZN|SE1","Without Sequence","95.12","",""
"11/03/2025 16:15:00 - 11/03/2025 16:30:00","BZN|SE1","Without Sequence","95.12","",""
"11/03/2025 16:30:00 - 11/03/2025 16:45:00","BZN|SE1","Without Sequence","95.12","",""
"11/03/2025 16:45:00 - 11/03/2025 17:00:00","BZN|SE1","Without Sequence","95.12","",""
"11/03/2025 17:00:00 - 11/03/2025 17:15:00","BZN|SE1","Without Sequence","67.21","",""
"11/03/2025 17:15:00 - 11/03/2025 17:30:00","BZN|SE1","Without Sequence","67.21","",""
"11/03/2025 17:30:00 - 11/03/2025 17:45:00","BZN|SE1","Without Sequence","67.21","",""
"11/03/2025 17:45:00 - 11/03/2025 18:00:00","BZN|SE1","Without Sequence","67.21","",""
"11/03/2025 18:00:00 - 11/03/2025 18:15:00","BZN|SE1","Without Sequence","51.64","",""
"11/03/2025 18:15:00 - 11/03/2025 18:30:00","BZN|SE1","Without Sequence","51.64","",""
"11/03/2025 18:30:00 - 11/03/2025 18:45:00","BZN|SE1","Without Sequence","51.64","",""
"11/03/2025 18:45:00 - 11/03/2025 19:00:00","BZN|SE1","Without Sequence","51.64","",""
"11/03/2025 19:00:00 - 11/03/2025 19:15:00","BZN|SE1","Without Sequence","45.79","",""
"11/03/2025 19:15:00 - 11/03/2025 19:30:00","BZN|SE1","Without Sequence","45.79","",""
"11/03/2025 19:30:00 - 11/03/2025 19:45:00","BZN|SE1","Without Sequence","45.79","",""
"11/03/2025 19:45:00 - 11/03/2025 20:00:00","BZN|SE1","Without Sequence","45.79","",""
"11/03/2025 20:00:00 - 11/03/2025 20:15:00","BZN|SE1","Without Sequence","42.24","",""
"11/03/2025 20:15:00 - 11/03/2025 20:30:00","BZN|SE1","Without Sequence","42.24","",""
"11/03/2025 20:30:00 - 11/03/2025 20:45:00","BZN|SE1","Without Sequence","42.24","",""
"11/03/2025 20:45:00 - 11/03/2025 21:00:00","BZN|SE1","Without Sequence","42.24","",""
"11/03/2025 21:00:00 - 11/03/2025 21:15:00","BZN|SE1","Without Sequence","39.34","",""
"11/03/2025 21:15:00 - 11/03/2025 21:30:00","BZN|SE1","Without Sequence","39.34","",""
"11/03/2025 21:30:00 - 11/03/2025 21:45:00","BZN|SE1","Without Sequence","39.34","",""
"11/03/2025 21:45:00 - 11/03/2025 22:00:00","BZN|SE1","Without Sequence","39.34","",""
"11/03/2025 22:00:00 - 11/03/2025 22:15:00","BZN|SE1","Without Sequence","39.51","",""
"11/03/2025 22:15:00 - 11/03/2025 22:30:00","BZN|SE1","Without Sequence","39.51","",""
"11/03/2025 22:30:00 - 11/03/2025 22:45:00","BZN|SE1","Without Sequence","39.51","",""
"11/03/2025 22:45:00 - 11/03/2025 23:00:00","BZN|SE1","Without Sequence","39.51","",""
"11/03/2025 23:00:00 - 11/03/2025 23:15:00","BZN|SE1","Without Sequence","36.68","",""
"11/03/2025 23:15:00 - 11/03/2025 23:30:00","BZN|SE1","Without Sequence","36.68","",""
"11/03/2025 23:30:00 - 11/03/2025 23:45:00","BZN|SE1","Without Sequence","36.68","",""
"11/03/2025 23:45:00 - 12/03/2025 00:00:00","BZN|SE1","Without Sequence","36.68","",""
"12/03/2025 00:00:00 - 12/03/2025 00:15:00","BZN|SE1","Without Sequence","55.42","",""
"12/03/2025 00:15:00 - 12/03/2025 00:30:00","BZN|SE1","Without Sequence","55.42","",""
"12/03/2025 00:30:00 - 12/03/2025 00:45:00","BZN|SE1","Without Sequence","55.42","",""
"12/03/2025 00:45:00 - 12/03/2025 01:00:00","BZN|SE1","Without Sequence","55.42","",""
"12/03/2025 01:00:00 - 12/03/2025 01:15:00","BZN|SE1","Without Sequence","51.35","",""
"12/03/2025 01:15:00 - 12/03/2025 01:30:00","BZN|SE1","Without Sequence","51.35","",""
"12/03/2025 01:30:00 - 12/03/2025 01:45:00","BZN|SE1","Without Sequence","51.35","",""
"12/03/2025 01:45:00 - 12/03/2025 02:00:00","BZN|SE1","Without Sequence","51.35","",""
"12/03/2025 02:00:00 - 12/03/2025 02:15:00","BZN|SE1","Without Sequence","42.02","",""
"12/03/2025 02:15:00 - 12/03/2025 02:30:00","BZN|SE1","Without Sequence","42.02","",""
"12/03/2025 02:30:00 - 12/03/2025 02:45:00","BZN|SE1","Without Sequence","42.02","",""
"12/03/2025 02:45:00 - 12/03/2025 03:00:00","BZN|SE1","Without Sequence","42.02","",""
"12/03/2025 03:00:00 - 12/03/2025 03:15:00","BZN|SE1","Without Sequence","37.19","",""
"12/03/2025 03:15:00 - 12/03/2025 03:30:00","BZN|SE1","Without Sequence","37.19","",""
"12/03/2025 03:30:00 - 12/03/2025 03:45:00","BZN|SE1","Without Sequence","37.19","",""
"12/03/2025 03:45:00 - 12/03/2025 04:00:00","BZN|SE1","Without Sequence","37.19","",""
"12/03/2025 04:00:00 - 12/03/2025 04:15:00","BZN|SE1","Without Sequence","33.02","",""
"12/03/2025 04:15:00 - 12/03/2025 04:30:00","BZN|SE1","Without Sequence","33.02","",""
"12/03/2025 04:30:00 - 12/03/2025 04:45:00","BZN|SE1","Without Sequence","33.02","",""
"12/03/2025 04:45:00 - 12/03/2025 05:00:00","BZN|SE1","Without Sequence","33.02","",""
"12/03/2025 05:00:00 - 12/03/2025 05:15:00","BZN|SE1","Without Sequence","32.96","",""
"12/03/2025 05:15:00 - 12/03/2025 05:30:00","BZN|SE1","Without Sequence","32.96","",""
"12/03/2025 05:30:00 - 12/03/2025 05:45:00","BZN|SE1","Without Sequence","32.96","",""
"12/03/2025 05:45:00 - 12/03/2025 06:00:00","BZN|SE1","Without Sequence","32.96","",""
"12/03/2025 06:00:00 - 12/03/2025 06:15:00","BZN|SE1","Without Sequence","42.76","",""
"12/03/2025 06:15:00 - 12/03/2025 06:30:00","BZN|SE1","Without Sequence","42.76","",""
"12/03/2025 06:30:00 - 12/03/2025 06:45:00","BZN|SE1","Without Sequence","42.76","",""
"12/03/2025 06:45:00 - 12/03/2025 07:00:00","BZN|SE1","Without Sequence","42.76","",""
"12/03/2025 07:00:00 - 12/03/2025 07:15:00","BZN|SE1","Without Sequence","78.78","",""
"12/03/2025 07:15:00 - 12/03/2025 07:30:00","BZN|SE1","Without Sequence","78.78","",""
"12/03/2025 07:30:00 - 12/03/2025 07:45:00","BZN|SE1","Without Sequence","78.78","",""
"12/03/2025 07:45:00 - 12/03/2025 08:00:00","BZN|SE1","Without Sequence","78.78","",""
"12/03/2025 08:00:00 - 12/03/2025 08:15:00","BZN|SE1","Without Sequence","73.33","",""
"12/03/2025 08:15:00 - 12/03/2025 08:30:00","BZN|SE1","Without Sequence","73.33","",""
"12/03/2025 08:30:00 - 12/03/2025 08:45:00","BZN|SE1","Without Sequence","73.33","",""
"12/03/2025 08:45:00 - 12/03/2025 09:00:00","BZN|SE1","Without Sequence","73.33","",""
"12/03/2025 09:00:00 - 12/03/2025 09:15:00","BZN|SE1","Without Sequence","89.20","",""
"12/03/2025 09:15:00 - 12/03/2025 09:30:00","BZN|SE1","Without Sequence","89.20","",""
"12/03/2025 09:30:00 - 12/03/2025 09:45:00","BZN|SE1","Without Sequence","89.20","",""
"12/03/2025 09:45:00 - 12/03/2025 10:00:00","BZN|SE1","Without Sequence","89.20","",""
"12/03/2025 10:00:00 - 12/03/2025 10:15:00","BZN|SE1","Without Sequence","64.18","",""
"12/03/2025 10:15:00 - 12/03/2025 10:30:00","BZN|SE1","Without Sequence","64.18","",""
"12/03/2025 10:30:00 - 12/03/2025 10:45:00","BZN|SE1","Without Sequence","64.18","",""
"12/03/2025 10:45:00 - 12/03/2025 11:00:00","BZN|SE1","Without Sequence","64.18","",""
"12/03/2025 11:00:00 - 12/03/2025 11:15:00","BZN|SE1","Without Sequence","70.02","",""
"12/03/2025 11:15:00 - 12/03/2025 11:30:00","BZN|SE1","Without Sequence","70.02","",""
"12/03/2025 11:30:00 - 12/03/2025 11:45:00","BZN|SE1","Without Sequence","70.02","",""
"12/03/2025 11:45:00 - 12/03/2025 12:00:00","BZN|SE1","Without Sequence","70.02","",""
"12/03/2025 12:00:00 - 12/03/2025 12:15:00","BZN|SE1","Without Sequence","70.47","",""
"12/03/2025 12:15:00 - 12/03/2025 12:30:00","BZN|SE1","Without Sequence","70.47","",""
"12/03/2025 12:30:00 - 12/03/2025 12:45:00","BZN|SE1","Without Sequence","70.47","",""
"12/03/2025 12:45:00 - 12/03/2025 13:00:00","BZN|SE1","Without Sequence","70.47","",""
"12/03/2025 13:00:00 - 12/03/2025 13:15:00","BZN|SE1","Without Sequence","68.70","",""
"12/03/2025 13:15:00 - 12/03/2025 13:30:00","BZN|SE1","Without Sequence","68.70","",""
"12/03/2025 13:30:00 - 12/03/2025 13:45:00","BZN|SE1","Without Sequence","68.70","",""
"12/03/2025 13:45:00 - 12/03/2025 14:00:00","BZN|SE1","Without Sequence","68.70","",""
"12/03/2025 14:00:00 - 12/03/2025 14:15:00","BZN|SE1","Without Sequence","74.48","",""
"12/03/2025 14:15:00 - 12/03/2025 14:30:00","BZN|SE1","Without Sequence","74.48","",""
"12/03/2025 14:30:00 - 12/03/2025 14:45:00","BZN|SE1","Without Sequence","74.48","",""
"12/03/2025 14:45:00 - 12/03/2025 15:00:00","BZN|SE1","Without Sequence","74.48","",""
"12/03/2025 15:00:00 - 12/03/2025 15:15:00","BZN|SE1","Without Sequence","62.08","",""
"12/03/2025 15:15:00 - 12/03/2025 15:30:00","BZN|SE1","Without Sequence","62.08","",""
"12/03/2025 15:30:00 - 12/03/2025 15:45:00","BZN|SE1","Without Sequence","62.08","",""
"12/03/2025 15:45:00 - 12/03/2025 16:00:00","BZN|SE1","Without Sequence","62.08","",""
"12/03/2025 16:00:00 - 12/03/2025 16:15:00","BZN|SE1","Without Sequence","71.71","",""
"12/03/2025 16:15:00 - 12/03/2025 16:30:00","BZN|SE1","Without Sequence","71.71","",""
"12/03/2025 16:30:00 - 12/03/2025 16:45:00","BZN|SE1","Without Sequence","71.71","",""
"12/03/2025 16:45:00 - 12/03/2025 17:00:00","BZN|SE1","Without Sequence","71.71","",""
"12/03/2025 17:00:00 - 12/03/2025 17:15:00","BZN|SE1","Without Sequence","63.18","",""
"12/03/2025 17:15:00 - 12/03/2025 17:30:00","BZN|SE1","Without Sequence","63.18","",""
"12/03/2025 17:30:00 - 12/03/2025 17:45:00","BZN|SE1","Without Sequence","63.18","",""
"12/03/2025 17:45:00 - 12/03/2025 18:00:00","BZN|SE1","Without Sequence","63.18","",""
"12/03/2025 18:00:00 - 12/03/2025 18:15:00","BZN|SE1","Without Sequence","108.11","",""
"12/03/2025 18:15:00 - 12/03/2025 18:30:00","BZN|SE1","Without Sequence","108.11","",""
"12/03/2025 18:30:00 - 12/03/2025 18:45:00","BZN|SE1","Without Sequence","108.11","",""
"12/03/2025 18:45:00 - 12/03/2025 19:00:00","BZN|SE1","Without Sequence","108.11","",""
"12/03/2025 19:00:00 - 12/03/2025 19:15:00","BZN|SE1","Without Sequence","122.56","",""
"12/03/2025 19:15:00 - 12/03/2025 19:30:00","BZN|SE1","Without Sequence","122.56","",""
"12/03/2025 19:30:00 - 12/03/2025 19:45:00","BZN|SE1","Without Sequence","122.56","",""
"12/03/2025 19:45:00 - 12/03/2025 20:00:00","BZN|SE1","Without Sequence","122.56","",""
"12/03/2025 20:00:00 - 12/03/2025 20:15:00","BZN|SE1","Without Sequence","119.94","",""
"12/03/2025 20:15:00 - 12/03/2025 20:30:00","BZN|SE1","Without Sequence","119.94","",""
"12/03/2025 20:30:00 - 12/03/2025 20:45:00","BZN|SE1","Without Sequence","119.94","",""
"12/03/2025 20:45:00 - 12/03/2025 21:00:00","BZN|SE1","Without Sequence","119.94","",""
"12/03/2025 21:00:00 - 12/03/2025 21:15:00","BZN|SE1","Without Sequence","92.27","",""
"12/03/2025 21:15:00 - 12/03/2025 21:30:00","BZN|SE1","Without Sequence","92.27","",""
"12/03/2025 21:30:00 - 12/03/2025 21:45:00","BZN|SE1","Without Sequence","92.27","",""
"12/03/2025 21:45:00 - 12/03/2025 22:00:00","BZN|SE1","Without Sequence","92.27","",""
"12/03/2025 22:00:00 - 12/03/2025 22:15:00","BZN|SE1","Without Sequence","92.33","",""
"12/03/2025 22:15:00 - 12/03/2025 22:30:00","BZN|SE1","Without Sequence","92.33","",""
"12/03/2025 22:30:00 - 12/03/2025 22:45:00","BZN|SE1","Without Sequence","92.33","",""
"12/03/2025 22:45:00 - 12/03/2025 23:00:00","BZN|SE1","Without Sequence","92.33","",""
"12/03/2025 23:00:00 - 12/03/2025 23:15:00","BZN|SE1","Without Sequence","94.76","",""
"12/03/2025 23:15:00 - 12/03/2025 23:30:00","BZN|SE1","Without Sequence","94.76","",""
"12/03/2025 23:30:00 - 12/03/2025 23:45:00","BZN|SE1","Without Sequence","94.76","",""
"12/03/2025 23:45:00 - 13/03/2025 00:00:00","BZN|SE1","Without Sequence","94.76","",""
"13/03/2025 00:00:00 - 13/03/2025 00:15:00","BZN|SE1","Without Sequence","88.02","",""
"13/03/2025 00:15:00 - 13/03/2025 00:30:00","BZN|SE1","Without Sequence","88.02","",""
"13/03/2025 00:30:00 - 13/03/2025 00:45:00","BZN|SE1","Without Sequence","88.02","",""
"13/03/2025 00:45:00 - 13/03/2025 01:00:00","BZN|SE1","Without Sequence","88.02","",""
"13/03/2025 01:00:00 - 13/03/2025 01:15:00","BZN|SE1","Without Sequence","83.42","",""
"13/03/2025 01:15:00 - 13/03/2025 01:30:00","BZN|SE1","Without Sequence","83.42","",""
"13/03/2025 01:30:00 - 13/03/2025 01:45:00","BZN|SE1","Without Sequence","83.42","",""
"13/03/2025 01:45:00 - 13/03/2025 02:00:00","BZN|SE1","Without Sequence","83.42","",""
"13/03/2025 02:00:00 - 13/03/2025 02:15:00","BZN|SE1","Without Sequence","80.02","",""
"13/03/2025 02:15:00 - 13/03/2025 02:30:00","BZN|SE1","Without Sequence","80.02","",""
"13/03/2025 02:30:00 - 13/03/2025 02:45:00","BZN|SE1","Without Sequence","80.02","",""
"13/03/2025 02:45:00 - 13/03/2025 03:00:00","BZN|SE1","Without Sequence","80.02","",""
"13/03/2025 03:00:00 - 13/03/2025 03:15:00","BZN|SE1","Without Sequence","78.48","",""
"13/03/2025 03:15:00 - 13/03/2025 03:30:00","BZN|SE1","Without Sequence","78.48","",""
"13/03/2025 03:30:00 - 13/03/2025 03:45:00","BZN|SE1","Without Sequence","78.48","",""
"13/03/2025 03:45:00 - 13/03/2025 04:00:00","BZN|SE1","Without Sequence","78.48","",""
"13/03/2025 04:00:00 - 13/03/2025 04:15:00","BZN|SE1","Without Sequence","79.38","",""
"13/03/2025 04:15:00 - 13/03/2025 04:30:00","BZN|SE1","Without Sequence","79.38","",""
"13/03/2025 04:30:00 - 13/03/2025 04:45:00","BZN|SE1","Without Sequence","79.38","",""
"13/03/2025 04:45:00 - 13/03/2025 05:00:00","BZN|SE1","Without Sequence","79.38","",""
"13/03/2025 05:00:00 - 13/03/2025 05:15:00","BZN|SE1","Without Sequence","96.02","",""
"13/03/2025 05:15:00 - 13/03/2025 05:30:00","BZN|SE1","Without Sequence","96.02","",""
"13/03/2025 05:30:00 - 13/03/2025 05:45:00","BZN|SE1","Without Sequence","96.02","",""
"13/03/2025 05:45:00 - 13/03/2025 06:00:00","BZN|SE1","Without Sequence","96.02","",""
"13/03/2025 06:00:00 - 13/03/2025 06:15:00","BZN|SE1","Without Sequence","131.15","",""
"13/03/2025 06:15:00 - 13/03/2025 06:30:00","BZN|SE1","Without Sequence","131.15","",""
"13/03/2025 06:30:00 - 13/03/2025 06:45:00","BZN|SE1","Without Sequence","131.15","",""
"13/03/2025 06:45:00 - 13/03/2025 07:00:00","BZN|SE1","Without Sequence","131.15","",""
"13/03/2025 07:00:00 - 13/03/2025 07:15:00","BZN|SE1","Without Sequence","156.70","",""
"13/03/2025 07:15:00 - 13/03/2025 07:30:00","BZN|SE1","Without Sequence","156.70","",""
"13/03/2025 07:30:00 - 13/03/2025 07:45:00","BZN|SE1","Without Sequence","156.70","",""
"13/03/2025 07:45:00 - 13/03/2025 08:00:00","BZN|SE1","Without Sequence","156.70","",""
"13/03/2025 08:00:00 - 13/03/2025 08:15:00","BZN|SE1","Without Sequence","147.24","",""
"13/03/2025 08:15:00 - 13/03/2025 08:30:00","BZN|SE1","Without Sequence","147.24","",""
"13/03/2025 08:30:00 - 13/03/2025 08:45:00","BZN|SE1","Without Sequence","147.24","",""
"13/03/2025 08:45:00 - 13/03/2025 09:00:00","BZN|SE1","Without Sequence","147.24","",""
"13/03/2025 09:00:00 - 13/03/2025 09:15:00","BZN|SE1","Without Sequence","100.83","",""
"13/03/2025 09:15:00 - 13/03/2025 09:30:00","BZN|SE1","Without Sequence","100.83","",""
"13/03/2025 09:30:00 - 13/03/2025 09:45:00","BZN|SE1","Without Sequence","100.83","",""
"13/03/2025 09:45:00 - 13/03/2025 10:00:00","BZN|SE1","Without Sequence","100.83","",""
"13/03/2025 10:00:00 - 13/03/2025 10:15:00","BZN|SE1","Without Sequence","70.33","",""
"13/03/2025 10:15:00 - 13/03/2025 10:30:00","BZN|SE1","Without Sequence","70.33","",""
"13/03/2025 10:30:00 - 13/03/2025 10:45:00","BZN|SE1","Without Sequence","70.33","",""
"13/03/2025 10:45:00 - 13/03/2025 11:00:00","BZN|SE1","Without Sequence","70.33","",""
"13/03/2025 11:00:00 - 13/03/2025 11:15:00","BZN|SE1","Without Sequence","77.31","",""
"13/03/2025 11:15:00 - 13/03/2025 11:30:00","BZN|SE1","Without Sequence","77.31","",""
"13/03/2025 11:30:00 - 13/03/2025 11:45:00","BZN|SE1","Without Sequence","77.31","",""
"13/03/2025 11:45:00 - 13/03/2025 12:00:00","BZN|SE1","Without Sequence","77.31","",""
"13/03/2025 12:00:00 - 13/03/2025 12:15:00","BZN|SE1","Without Sequence","61.87","",""
"13/03/2025 12:15:00 - 13/03/2025 12:30:00","BZN|SE1","Without Sequence","61.87","",""
"13/03/2025 12:30:00 - 13/03/2025 12:45:00","BZN|SE1","Without Sequence","61.87","",""
"13/03/2025 12:45:00 - 13/03/2025 13:00:00","BZN|SE1","Without Sequence","61.87","",""
"13/03/2025 13:00:00 - 13/03/2025 13:15:00","BZN|SE1","Without Sequence","60.31","",""
"13/03/2025 13:15:00 - 13/03/2025 13:30:00","BZN|SE1","Without Sequence","60.31","",""
"13/03/2025 13:30:00 - 13/03/2025 13:45:00","BZN|SE1","Without Sequence","60.31","",""
"13/03/2025 13:45:00 - 13/03/2025 14:00:00","BZN|SE1","Without Sequence","60.31","",""
"13/03/2025 14:00:00 - 13/03/2025 14:15:00","BZN|SE1","Without Sequence","60.71","",""
"13/03/2025 14:15:00 - 13/03/2025 14:30:00","BZN|SE1","Without Sequence","60.71","",""
"13/03/2025 14:30:00 - 13/03/2025 14:45:00","BZN|SE1","Without Sequence","60.71","",""
"13/03/2025 14:45:00 - 13/03/2025 15:00:00","BZN|SE1","Without Sequence","60.71","",""
"13/03/2025 15:00:00 - 13/03/2025 15:15:00","BZN|SE1","Without Sequence","59.26","",""
"13/03/2025 15:15:00 - 13/03/2025 15:30:00","BZN|SE1","Without Sequence","59.26","",""
"13/03/2025 15:30:00 - 13/03/2025 15:45:00","BZN|SE1","Without Sequence","59.26","",""
"13/03/2025 15:45:00 - 13/03/2025 16:00:00","BZN|SE1","Without Sequence","59.26","",""
"13/03/2025 16:00:00 - 13/03/2025 16:15:00","BZN|SE1","Without Sequence","64.87","",""
"13/03/2025 16:15:00 - 13/03/2025 16:30:00","BZN|SE1","Without Sequence","64.87","",""
