"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"25/03/2025 06:00:00 - 25/03/2025 06:15:00","BZN|SE2","Without Sequence","2.08","",""
"25/03/2025 06:15:00 - 25/03/2025 06:30:00","BZN|SE2","Without Sequence","2.08","",""
"25/03/2025 06:30:00 - 25/03/2025 06:45:00","BZN|SE2","Without Sequence","2.08","",""
"25/03/2025 06:45:00 - 25/03/2025 07:00:00","BZN|SE2","Without Sequence","2.08","",""
"25/03/2025 07:00:00 - 25/03/2025 07:15:00","BZN|SE2","Without Sequence","2.40","",""
"25/03/2025 07:15:00 - 25/03/2025 07:30:00","BZN|SE2","Without Sequence","2.40","",""
"25/03/2025 07:30:00 - 25/03/2025 07:45:00","BZN|SE2","Without Sequence","2.40","",""
"25/03/2025 07:45:00 - 25/03/2025 08:00:00","BZN|SE2","Without Sequence","2.40","",""
"25/03/2025 08:00:00 - 25/03/2025 08:15:00","BZN|SE2","Without Sequence","3.06","",""
"25/03/2025 08:15:00 - 25/03/2025 08:30:00","BZN|SE2","Without Sequence","3.06","",""
"25/03/2025 08:30:00 - 25/03/2025 08:45:00","BZN|SE2","Without Sequence","3.06","",""
"25/03/2025 08:45:00 - 25/03/2025 09:00:00","BZN|SE2","Without Sequence","3.06","",""
"25/03/2025 09:00:00 - 25/03/2025 09:15:00","BZN|SE2","Without Sequence","3.85","",""
"25/03/2025 09:15:00 - 25/03/2025 09:30:00","BZN|SE2","Without Sequence","3.85","",""
"25/03/2025 09:30:00 - 25/03/2025 09:45:00","BZN|SE2","Without Sequence","3.85","",""
"25/03/2025 09:45:00 - 25/03/2025 10:00:00","BZN|SE2","Without Sequence","3.85","",""
"25/03/2025 10:00:00 - 25/03/2025 10:15:00","BZN|SE2","Without Sequence","4.03","",""
"25/03/2025 10:15:00 - 25/03/2025 10:30:00","BZN|SE2","Without Sequence","4.03","",""
"25/03/2025 10:30:00 - 25/03/2025 10:45:00","BZN|SE2","Without Sequence","4.03","",""
"25/03/2025 10:45:00 - 25/03/2025 11:00:00","BZN|SE2","Without Sequence","4.03","",""
"25/03/2025 11:00:00 - 25/03/2025 11:15:00","BZN|SE2","Without Sequence","4.06","",""
"25/03/2025 11:15:00 - 25/03/2025 11:30:00","BZN|SE2","Without Sequence","4.06","",""
"25/03/2025 11:30:00 - 25/03/2025 11:45:00","BZN|SE2","Without Sequence","4.06","",""
"25/03/2025 11:45:00 - 25/03/2025 12:00:00","BZN|SE2","Without Sequence","4.06","",""
"25/03/2025 12:00:00 - 25/03/2025 12:15:00","BZN|SE2","Without Sequence","4.66","",""
"25/03/2025 12:15:00 - 25/03/2025 12:30:00","BZN|SE2","Without Sequence","4.66","",""
"25/03/2025 12:30:00 - 25/03/2025 12:45:00","BZN|SE2","Without Sequence","4.66","",""
"25/03/2025 12:45:00 - 25/03/2025 13:00:00","BZN|SE2","Without Sequence","4.66","",""
"25/03/2025 13:00:00 - 25/03/2025 13:15:00","BZN|SE2","Without Sequence","4.08","",""
"25/03/2025 13:15:00 - 25/03/2025 13:30:00","BZN|SE2","Without Sequence","4.08","",""
"25/03/2025 13:30:00 - 25/03/2025 13:45:00","BZN|SE2","Without Sequence","4.08","",""
"25/03/2025 13:45:00 - 25/03/2025 14:00:00","BZN|SE2","Without Sequence","4.08","",""
"25/03/2025 14:00:00 - 25/03/2025 14:15:00","BZN|SE2","Without Sequence","5.81","",""
"25/03/2025 14:15:00 - 25/03/2025 14:30:00","BZN|SE2","Without Sequence","5.81","",""
"25/03/2025 14:30:00 - 25/03/2025 14:45:00","BZN|SE2","Without Sequence","5.81","",""
"25/03/2025 14:45:00 - 25/03/2025 15:00:00","BZN|SE2","Without Sequence","5.81","",""
"25/03/2025 15:00:00 - 25/03/2025 15:15:00","BZN|SE2","Without Sequence","4.09","",""
"25/03/2025 15:15:00 - 25/03/2025 15:30:00","BZN|SE2","Without Sequence","4.09","",""
"25/03/2025 15:30:00 - 25/03/2025 15:45:00","BZN|SE2","Without Sequence","4.09","",""
"25/03/2025 15:45:00 - 25/03/2025 16:00:00","BZN|SE2","Without Sequence","4.09","",""
"25/03/2025 16:00:00 - 25/03/2025 16:15:00","BZN|SE2","Without Sequence","6.57","",""
"25/03/2025 16:15:00 - 25/03/2025 16:30:00","BZN|SE2","Without Sequence","6.57","",""
"25/03/2025 16:30:00 - 25/03/2025 16:45:00","BZN|SE2","Without Sequence","6.57","",""
"25/03/2025 16:45:00 - 25/03/2025 17:00:00","BZN|SE2","Without Sequence","6.57","",""
"25/03/2025 17:00:00 - 25/03/2025 17:15:00","BZN|SE2","Without Sequence","7.69","",""
"25/03/2025 17:15:00 - 25/03/2025 17:30:00","BZN|SE2","Without Sequence","7.69","",""
"25/03/2025 17:30:00 - 25/03/2025 17:45:00","BZN|SE2","Without Sequence","7.69","",""
"25/03/2025 17:45:00 - 25/03/2025 18:00:00","BZN|SE2","Without Sequence","7.69","",""
"25/03/2025 18:00:00 - 25/03/2025 18:15:00","BZN|SE2","Without Sequence","6.55","",""
"25/03/2025 18:15:00 - 25/03/2025 18:30:00","BZN|SE2","Without Sequence","6.55","",""
"25/03/2025 18:30:00 - 25/03/2025 18:45:00","BZN|SE2","Without Sequence","6.55","",""
"25/03/2025 18:45:00 - 25/03/2025 19:00:00","BZN|SE2","Without Sequence","6.55","",""
"25/03/2025 19:00:00 - 25/03/2025 19:15:00","BZN|SE2","Without Sequence","13.11","",""
"25/03/2025 19:15:00 - 25/03/2025 19:30:00","BZN|SE2","Without Sequence","13.11","",""
"25/03/2025 19:30:00 - 25/03/2025 19:45:00","BZN|SE2","Without Sequence","13.11","",""
"25/03/2025 19:45:00 - 25/03/2025 20:00:00","BZN|SE2","Without Sequence","13.11","",""
"25/03/2025 20:00:00 - 25/03/2025 20:15:00","BZN|SE2","Without Sequence","8.69","",""
"25/03/2025 20:15:00 - 25/03/2025 20:30:00","BZN|SE2","Without Sequence","8.69","",""
"25/03/2025 20:30:00 - 25/03/2025 20:45:00","BZN|SE2","Without Sequence","8.69","",""
"25/03/2025 20:45:00 - 25/03/2025 21:00:00","BZN|SE2","Without Sequence","8.69","",""
"25/03/2025 21:00:00 - 25/03/2025 21:15:00","BZN|SE2","Without Sequence","5.91","",""
"25/03/2025 21:15:00 - 25/03/2025 21:30:00","BZN|SE2","Without Sequence","5.91","",""
"25/03/2025 21:30:00 - 25/03/2025 21:45:00","BZN|SE2","Without Sequence","5.91","",""
"25/03/2025 21:45:00 - 25/03/2025 22:00:00","BZN|SE2","Without Sequence","5.91","",""
"25/03/2025 22:00:00 - 25/03/2025 22:15:00","BZN|SE2","Without Sequence","5.80","",""
"25/03/2025 22:15:00 - 25/03/2025 22:30:00","BZN|SE2","Without Sequence","5.80","",""
"25/03/2025 22:30:00 - 25/03/2025 22:45:00","BZN|SE2","Without Sequence","5.80","",""
"25/03/2025 22:45:00 - 25/03/2025 23:00:00","BZN|SE2","Without Sequence","5.80","",""
"25/03/2025 23:00:00 - 25/03/2025 23:15:00","BZN|SE2","Without Sequence","5.82","",""
"25/03/2025 23:15:00 - 25/03/2025 23:30:00","BZN|SE2","Without Sequence","5.82","",""
"25/03/2025 23:30:00 - 25/03/2025 23:45:00","BZN|SE2","Without Sequence","5.82","",""
"25/03/2025 23:45:00 - 26/03/2025 00:00:00","BZN|SE2","Without Sequence","5.82","",""
"26/03/2025 00:00:00 - 26/03/2025 00:15:00","BZN|SE2","Without Sequence","3.78","",""
"26/03/2025 00:15:00 - 26/03/2025 00:30:00","BZN|SE2","Without Sequence","3.78","",""
"26/03/2025 00:30:00 - 26/03/2025 00:45:00","BZN|SE2","Without Sequence","3.78","",""
"26/03/2025 00:45:00 - 26/03/2025 01:00:00","BZN|SE2","Without Sequence","3.78","",""
"26/03/2025 01:00:00 - 26/03/2025 01:15:00","BZN|SE2","Without Sequence","3.43","",""
"26/03/2025 01:15:00 - 26/03/2025 01:30:00","BZN|SE2","Without Sequence","3.43","",""
"26/03/2025 01:30:00 - 26/03/2025 01:45:00","BZN|SE2","Without Sequence","3.43","",""
"26/03/2025 01:45:00 - 26/03/2025 02:00:00","BZN|SE2","Without Sequence","3.43","",""
"26/03/2025 02:00:00 - 26/03/2025 02:15:00","BZN|SE2","Without Sequence","3.69","",""
"26/03/2025 02:15:00 - 26/03/2025 02:30:00","BZN|SE2","Without Sequence","3.69","",""
"26/03/2025 02:30:00 - 26/03/2025 02:45:00","BZN|SE2","Without Sequence","3.69","",""
"26/03/2025 02:45:00 - 26/03/2025 03:00:00","BZN|SE2","Without Sequence","3.69","",""
"26/03/2025 03:00:00 - 26/03/2025 03:15:00","BZN|SE2","Without Sequence","2.99","",""
"26/03/2025 03:15:00 - 26/03/2025 03:30:00","BZN|SE2","Without Sequence","2.99","",""
"26/03/2025 03:30:00 - 26/03/2025 03:45:00","BZN|SE2","Without Sequence","2.99","",""
"26/03/2025 03:45:00 - 26/03/2025 04:00:00","BZN|SE2","Without Sequence","2.99","",""
"26/03/2025 04:00:00 - 26/03/2025 04:15:00","BZN|SE2","Without Sequence","3.37","",""
"26/03/2025 04:15:00 - 26/03/2025 04:30:00","BZN|SE2","Without Sequence","3.37","",""
"26/03/2025 04:30:00 - 26/03/2025 04:45:00","BZN|SE2","Without Sequence","3.37","",""
"26/03/2025 04:45:00 - 26/03/2025 05:00:00","BZN|SE2","Without Sequence","3.37","",""
"26/03/2025 05:00:00 - 26/03/2025 05:15:00","BZN|SE2","Without Sequence","3.61","",""
"26/03/2025 05:15:00 - 26/03/2025 05:30:00","BZN|SE2","Without Sequence","3.61","",""
"26/03/2025 05:30:00 - 26/03/2025 05:45:00","BZN|SE2","Without Sequence","3.61","",""
"26/03/2025 05:45:00 - 26/03/2025 06:00:00","BZN|SE2","Without Sequence","3.61","",""
"26/03/2025 06:00:00 - 26/03/2025 06:15:00","BZN|SE2","Without Sequence","5.00","",""
"26/03/2025 06:15:00 - 26/03/2025 06:30:00","BZN|SE2","Without Sequence","5.00","",""
"26/03/2025 06:30:00 - 26/03/2025 06:45:00","BZN|SE2","Without Sequence","5.00","",""
"26/03/2025 06:45:00 - 26/03/2025 07:00:00","BZN|SE2","Without Sequence","5.00","",""
"26/03/2025 07:00:00 - 26/03/2025 07:15:00","BZN|SE2","Without Sequence","5.87","",""
"26/03/2025 07:15:00 - 26/03/2025 07:30:00","BZN|SE2","Without Sequence","5.87","",""
"26/03/2025 07:30:00 - 26/03/2025 07:45:00","BZN|SE2","Without Sequence","5.87","",""
"26/03/2025 07:45:00 - 26/03/2025 08:00:00","BZN|SE2","Without Sequence","5.87","",""
"26/03/2025 08:00:00 - 26/03/2025 08:15:00","BZN|SE2","Without Sequence","8.19","",""
"26/03/2025 08:15:00 - 26/03/2025 08:30:00","BZN|SE2","Without Sequence","8.19","",""
"26/03/2025 08:30:00 - 26/03/2025 08:45:00","BZN|SE2","Without Sequence","8.19","",""
"26/03/2025 08:45:00 - 26/03/2025 09:00:00","BZN|SE2","Without Sequence","8.19","",""
"26/03/2025 09:00:00 - 26/03/2025 09:15:00","BZN|SE2","Without Sequence","4.94","",""
"26/03/2025 09:15:00 - 26/03/2025 09:30:00","BZN|SE2","Without Sequence","4.94","",""
"26/03/2025 09:30:00 - 26/03/2025 09:45:00","BZN|SE2","Without Sequence","4.94","",""
"26/03/2025 09:45:00 - 26/03/2025 10:00:00","BZN|SE2","Without Sequence","4.94","",""
"26/03/2025 10:00:00 - 26/03/2025 10:15:00","BZN|SE2","Without Sequence","3.96","",""
"26/03/2025 10:15:00 - 26/03/2025 10:30:00","BZN|SE2","Without Sequence","3.96","",""
"26/03/2025 10:30:00 - 26/03/2025 10:45:00","BZN|SE2","Without Sequence","3.96","",""
"26/03/2025 10:45:00 - 26/03/2025 11:00:00","BZN|SE2","Without Sequence","3.96","",""
"26/03/2025 11:00:00 - 26/03/2025 11:15:00","BZN|SE2","Without Sequence","3.64","",""
"26/03/2025 11:15:00 - 26/03/2025 11:30:00","BZN|SE2","Without Sequence","3.64","",""
"26/03/2025 11:30:00 - 26/03/2025 11:45:00","BZN|SE2","Without Sequence","3.64","",""
"26/03/2025 11:45:00 - 26/03/2025 12:00:00","BZN|SE2","Without Sequence","3.64","",""
"26/03/2025 12:00:00 - 26/03/2025 12:15:00","BZN|SE2","Without Sequence","2.93","",""
"26/03/2025 12:15:00 - 26/03/2025 12:30:00","BZN|SE2","Without Sequence","2.93","",""
"26/03/2025 12:30:00 - 26/03/2025 12:45:00","BZN|SE2","Without Sequence","2.93","",""
"26/03/2025 12:45:00 - 26/03/2025 13:00:00","BZN|SE2","Without Sequence","2.93","",""
"26/03/2025 13:00:00 - 26/03/2025 13:15:00","BZN|SE2","Without Sequence","2.44","",""
"26/03/2025 13:15:00 - 26/03/2025 13:30:00","BZN|SE2","Without Sequence","2.44","",""
"26/03/2025 13:30:00 - 26/03/2025 13:45:00","BZN|SE2","Without Sequence","2.44","",""
"26/03/2025 13:45:00 - 26/03/2025 14:00:00","BZN|SE2","Without Sequence","2.44","",""
"26/03/2025 14:00:00 - 26/03/2025 14:15:00","BZN|SE2","Without Sequence","2.21","",""
"26/03/2025 14:15:00 - 26/03/2025 14:30:00","BZN|SE2","Without Sequence","2.21","",""
"26/03/2025 14:30:00 - 26/03/2025 14:45:00","BZN|SE2","Without Sequence","2.21","",""
"26/03/2025 14:45:00 - 26/03/2025 15:00:00","BZN|SE2","Without Sequence","2.21","",""
"26/03/2025 15:00:00 - 26/03/2025 15:15:00","BZN|SE2","Without Sequence","1.84","",""
"26/03/2025 15:15:00 - 26/03/2025 15:30:00","BZN|SE2","Without Sequence","1.84","",""
"26/03/2025 15:30:00 - 26/03/2025 15:45:00","BZN|SE2","Without Sequence","1.84","",""
"26/03/2025 15:45:00 - 26/03/2025 16:00:00","BZN|SE2","Without Sequence","1.84","",""
"26/03/2025 16:00:00 - 26/03/2025 16:15:00","BZN|SE2","Without Sequence","1.93","",""
"26/03/2025 16:15:00 - 26/03/2025 16:30:00","BZN|SE2","Without Sequence","1.93","",""
"26/03/2025 16:30:00 - 26/03/2025 16:45:00","BZN|SE2","Without Sequence","1.93","",""
"26/03/2025 16:45:00 - 26/03/2025 17:00:00","BZN|SE2","Without Sequence","1.93","",""
"26/03/2025 17:00:00 - 26/03/2025 17:15:00","BZN|SE2","Without Sequence","2.45","",""
"26/03/2025 17:15:00 - 26/03/2025 17:30:00","BZN|SE2","Without Sequence","2.45","",""
"26/03/2025 17:30:00 - 26/03/2025 17:45:00","BZN|SE2","Without Sequence","2.45","",""
"26/03/2025 17:45:00 - 26/03/2025 18:00:00","BZN|SE2","Without Sequence","2.45","",""
"26/03/2025 18:00:00 - 26/03/2025 18:15:00","BZN|SE2","Without Sequence","1.67","",""
"26/03/2025 18:15:00 - 26/03/2025 18:30:00","BZN|SE2","Without Sequence","1.67","",""
"26/03/2025 18:30:00 - 26/03/2025 18:45:00","BZN|SE2","Without Sequence","1.67","",""
"26/03/2025 18:45:00 - 26/03/2025 19:00:00","BZN|SE2","Without Sequence","1.67","",""
"26/03/2025 19:00:00 - 26/03/2025 19:15:00","BZN|SE2","Without Sequence","-1.65","",""
"26/03/2025 19:15:00 - 26/03/2025 19:30:00","BZN|SE2","Without Sequence","-1.65","",""
"26/03/2025 19:30:00 - 26/03/2025 19:45:00","BZN|SE2","Without Sequence","-1.65","",""
"26/03/2025 19:45:00 - 26/03/2025 20:00:00","BZN|SE2","Without Sequence","-1.65","",""
"26/03/2025 20:00:00 - 26/03/2025 20:15:00","BZN|SE2","Without Sequence","-2.12","",""
"26/03/2025 20:15:00 - 26/03/2025 20:30:00","BZN|SE2","Without Sequence","-2.12","",""
"26/03/2025 20:30:00 - 26/03/2025 20:45:00","BZN|SE2","Without Sequence","-2.12","",""
"26/03/2025 20:45:00 - 26/03/2025 21:00:00","BZN|SE2","Without Sequence","-2.12","",""
"26/03/2025 21:00:00 - 26/03/2025 21:15:00","BZN|SE2","Without Sequence","-2.37","",""
"26/03/2025 21:15:00 - 26/03/2025 21:30:00","BZN|SE2","Without Sequence","-2.37","",""
"26/03/2025 21:30:00 - 26/03/2025 21:45:00","BZN|SE2","Without Sequence","-2.37","",""
"26/03/2025 21:45:00 - 26/03/2025 22:00:00","BZN|SE2","Without Sequence","-2.37","",""
"26/03/2025 22:00:00 - 26/03/2025 22:15:00","BZN|SE2","Without Sequence","-2.07","",""
"26/03/2025 22:15:00 - 26/03/2025 22:30:00","BZN|SE2","Without Sequence","-2.07","",""
"26/03/2025 22:30:00 - 26/03/2025 22:45:00","BZN|SE2","Without Sequence","-2.07","",""
"26/03/2025 22:45:00 - 26/03/2025 23:00:00","BZN|SE2","Without Sequence","-2.07","",""
"26/03/2025 23:00:00 - 26/03/2025 23:15:00","BZN|SE2","Without Sequence","-0.31","",""
"26/03/2025 23:15:00 - 26/03/2025 23:30:00","BZN|SE2","Without Sequence","-0.31","",""
"26/03/2025 23:30:00 - 26/03/2025 23:45:00","BZN|SE2","Without Sequence","-0.31","",""
"26/03/2025 23:45:00 - 27/03/2025 00:00:00","BZN|SE2","Without Sequence","-0.31","",""
"27/03/2025 00:00:00 - 27/03/2025 00:15:00","BZN|SE2","Without Sequence","-0.15","",""
"27/03/2025 00:15:00 - 27/03/2025 00:30:00","BZN|SE2","Without Sequence","-0.15","",""
"27/03/2025 00:30:00 - 27/03/2025 00:45:00","BZN|SE2","Without Sequence","-0.15","",""
"27/03/2025 00:45:00 - 27/03/2025 01:00:00","BZN|SE2","Without Sequence","-0.15","",""
"27/03/2025 01:00:00 - 27/03/2025 01:15:00","BZN|SE2","Without Sequence","-0.16","",""
"27/03/2025 01:15:00 - 27/03/2025 01:30:00","BZN|SE2","Without Sequence","-0.16","",""
"27/03/2025 01:30:00 - 27/03/2025 01:45:00","BZN|SE2","Without Sequence","-0.16","",""
"27/03/2025 01:45:00 - 27/03/2025 02:00:00","BZN|SE2","Without Sequence","-0.16","",""
"27/03/2025 02:00:00 - 27/03/2025 02:15:00","BZN|SE2","Without Sequence","-1.24","",""
"27/03/2025 02:15:00 - 27/03/2025 02:30:00","BZN|SE2","Without Sequence","-1.24","",""
"27/03/2025 02:30:00 - 27/03/2025 02:45:00","BZN|SE2","Without Sequence","-1.24","",""
"27/03/2025 02:45:00 - 27/03/2025 03:00:00","BZN|SE2","Without Sequence","-1.24","",""
"27/03/2025 03:00:00 - 27/03/2025 03:15:00","BZN|SE2","Without Sequence","-1.21","",""
"27/03/2025 03:15:00 - 27/03/2025 03:30:00","BZN|SE2","Without Sequence","-1.21","",""
"27/03/2025 03:30:00 - 27/03/2025 03:45:00","BZN|SE2","Without Sequence","-1.21","",""
"27/03/2025 03:45:00 - 27/03/2025 04:00:00","BZN|SE2","Without Sequence","-1.21","",""
"27/03/2025 04:00:00 - 27/03/2025 04:15:00","BZN|SE2","Without Sequence","-0.74","",""
"27/03/2025 04:15:00 - 27/03/2025 04:30:00","BZN|SE2","Without Sequence","-0.74","",""
"27/03/2025 04:30:00 - 27/03/2025 04:45:00","BZN|SE2","Without Sequence","-0.74","",""
"27/03/2025 04:45:00 - 27/03/2025 05:00:00","BZN|SE2","Without Sequence","-0.74","",""
"27/03/2025 05:00:00 - 27/03/2025 05:15:00","BZN|SE2","Without Sequence","-0.27","",""
"27/03/2025 05:15:00 - 27/03/2025 05:30:00","BZN|SE2","Without Sequence","-0.27","",""
"27/03/2025 05:30:00 - 27/03/2025 05:45:00","BZN|SE2","Without Sequence","-0.27","",""
"27/03/2025 05:45:00 - 27/03/2025 06:00:00","BZN|SE2","Without Sequence","-0.27","",""
"27/03/2025 06:00:00 - 27/03/2025 06:15:00","BZN|SE2","Without Sequence","1.25","",""
"27/03/2025 06:15:00 - 27/03/2025 06:30:00","BZN|SE2","Without Sequence","1.25","",""
"27/03/2025 06:30:00 - 27/03/2025 06:45:00","BZN|SE2","Without Sequence","1.25","",""
"27/03/2025 06:45:00 - 27/03/2025 07:00:00","BZN|SE2","Without Sequence","1.25","",""
"27/03/2025 07:00:00 - 27/03/2025 07:15:00","BZN|SE2","Without Sequence","1.49","",""
"27/03/2025 07:15:00 - 27/03/2025 07:30:00","BZN|SE2","Without Sequence","1.49","",""
"27/03/2025 07:30:00 - 27/03/2025 07:45:00","BZN|SE2","Without Sequence","1.49","",""
"27/03/2025 07:45:00 - 27/03/2025 08:00:00","BZN|SE2","Without Sequence","1.49","",""
"27/03/2025 08:00:00 - 27/03/2025 08:15:00","BZN|SE2","Without Sequence","3.26","",""
"27/03/2025 08:15:00 - 27/03/2025 08:30:00","BZN|SE2","Without Sequence","3.26","",""
"27/03/2025 08:30:00 - 27/03/2025 08:45:00","BZN|SE2","Without Sequence","3.26","",""
"27/03/2025 08:45:00 - 27/03/2025 09:00:00","BZN|SE2","Without Sequence","3.26","",""
"27/03/2025 09:00:00 - 27/03/2025 09:15:00","BZN|SE2","Without Sequence","3.35","",""
"27/03/2025 09:15:00 - 27/03/2025 09:30:00","BZN|SE2","Without Sequence","3.35","",""
"27/03/2025 09:30:00 - 27/03/2025 09:45:00","BZN|SE2","Without Sequence","3.35","",""
"27/03/2025 09:45:00 - 27/03/2025 10:00:00","BZN|SE2","Without Sequence","3.35","",""
"27/03/2025 10:00:00 - 27/03/2025 10:15:00","BZN|SE2","Without Sequence","1.99","",""
"27/03/2025 10:15:00 - 27/03/2025 10:30:00","BZN|SE2","Without Sequence","1.99","",""
"27/03/2025 10:30:00 - 27/03/2025 10:45:00","BZN|SE2","Without Sequence","1.99","",""
"27/03/2025 10:45:00 - 27/03/2025 11:00:00","BZN|SE2","Without Sequence","1.99","",""
"27/03/2025 11:00:00 - 27/03/2025 11:15:00","BZN|SE2","Without Sequence","1.65","",""
"27/03/2025 11:15:00 - 27/03/2025 11:30:00","BZN|SE2","Without Sequence","1.65","",""
"27/03/2025 11:30:00 - 27/03/2025 11:45:00","BZN|SE2","Without Sequence","1.65","",""
"27/03/2025 11:45:00 - 27/03/2025 12:00:00","BZN|SE2","Without Sequence","1.65","",""
"27/03/2025 12:00:00 - 27/03/2025 12:15:00","BZN|SE2","Without Sequence","1.31","",""
"27/03/2025 12:15:00 - 27/03/2025 12:30:00","BZN|SE2","Without Sequence","1.31","",""
"27/03/2025 12:30:00 - 27/03/2025 12:45:00","BZN|SE2","Without Sequence","1.31","",""
"27/03/2025 12:45:00 - 27/03/2025 13:00:00","BZN|SE2","Without Sequence","1.31","",""
"27/03/2025 13:00:00 - 27/03/2025 13:15:00","BZN|SE2","Without Sequence","1.95","",""
"27/03/2025 13:15:00 - 27/03/2025 13:30:00","BZN|SE2","Without Sequence","1.95","",""
"27/03/2025 13:30:00 - 27/03/2025 13:45:00","BZN|SE2","Without Sequence","1.95","",""
"27/03/2025 13:45:00 - 27/03/2025 14:00:00","BZN|SE2","Without Sequence","1.95","",""
"27/03/2025 14:00:00 - 27/03/2025 14:15:00","BZN|SE2","Without Sequence","0.55","",""
"27/03/2025 14:15:00 - 27/03/2025 14:30:00","BZN|SE2","Without Sequence","0.55","",""
"27/03/2025 14:30:00 - 27/03/2025 14:45:00","BZN|SE2","Without Sequence","0.55","",""
"27/03/2025 14:45:00 - 27/03/2025 15:00:00","BZN|SE2","Without Sequence","0.55","",""
"27/03/2025 15:00:00 - 27/03/2025 15:15:00","BZN|SE2","Without Sequence","1.09","",""
"27/03/2025 15:15:00 - 27/03/2025 15:30:00","BZN|SE2","Without Sequence","1.09","",""
"27/03/2025 15:30:00 - 27/03/2025 15:45:00","BZN|SE2","Without Sequence","1.09","",""
"27/03/2025 15:45:00 - 27/03/2025 16:00:00","BZN|SE2","Without Sequence","1.09","",""
"27/03/2025 16:00:00 - 27/03/2025 16:15:00","BZN|SE2","Without Sequence","1.30","",""
"27/03/2025 16:15:00 - 27/03/2025 16:30:00","BZN|SE2","Without Sequence","1.30","",""
"27/03/2025 16:30:00 - 27/03/2025 16:45:00","BZN|SE2","Without Sequence","1.30","",""
"27/03/2025 16:45:00 - 27/03/2025 17:00:00","BZN|SE2","Without Sequence","1.30","",""
"27/03/2025 17:00:00 - 27/03/2025 17:15:00","BZN|SE2","Without Sequence","3.80","",""
"27/03/2025 17:15:00 - 27/03/2025 17:30:00","BZN|SE2","Without Sequence","3.80","",""
"27/03/2025 17:30:00 - 27/03/2025 17:45:00","BZN|SE2","Without Sequence","3.80","",""
"27/03/2025 17:45:00 - 27/03/2025 18:00:00","BZN|SE2","Without Sequence","3.80","",""
"27/03/2025 18:00:00 - 27/03/2025 18:15:00","BZN|SE2","Without Sequence","1.88","",""
"27/03/2025 18:15:00 - 27/03/2025 18:30:00","BZN|SE2","Without Sequence","1.88","",""
"27/03/2025 18:30:00 - 27/03/2025 18:45:00","BZN|SE2","Without Sequence","1.88","",""
"27/03/2025 18:45:00 - 27/03/2025 19:00:00","BZN|SE2","Without Sequence","1.88","",""
"27/03/2025 19:00:00 - 27/03/2025 19:15:00","BZN|SE2","Without Sequence","1.38","",""
"27/03/2025 19:15:00 - 27/03/2025 19:30:00","BZN|SE2","Without Sequence","1.38","",""
"27/03/2025 19:30:00 - 27/03/2025 19:45:00","BZN|SE2","Without Sequence","1.38","",""
"27/03/2025 19:45:00 - 27/03/2025 20:00:00","BZN|SE2","Without Sequence","1.38","",""
"27/03/2025 20:00:00 - 27/03/2025 20:15:00","BZN|SE2","Without Sequence","0.92","",""
"27/03/2025 20:15:00 - 27/03/2025 20:30:00","BZN|SE2","Without Sequence","0.92","",""
"27/03/2025 20:30:00 - 27/03/2025 20:45:00","BZN|SE2","Without Sequence","0.92","",""
"27/03/2025 20:45:00 - 27/03/2025 21:00:00","BZN|SE2","Without Sequence","0.92","",""
"27/03/2025 21:00:00 - 27/03/2025 21:15:00","BZN|SE2","Without Sequence","1.49","",""
"27/03/2025 21:15:00 - 27/03/2025 21:30:00","BZN|SE2","Without Sequence","1.49","",""
"27/03/2025 21:30:00 - 27/03/2025 21:45:00","BZN|SE2","Without Sequence","1.49","",""
"27/03/2025 21:45:00 - 27/03/2025 22:00:00","BZN|SE2","Without Sequence","1.49","",""
"27/03/2025 22:00:00 - 27/03/2025 22:15:00","BZN|SE2","Without Sequence","1.54","",""
"27/03/2025 22:15:00 - 27/03/2025 22:30:00","BZN|SE2","Without Sequence","1.54","",""
"27/03/2025 22:30:00 - 27/03/2025 22:45:00","BZN|SE2","Without Sequence","1.54","",""
"27/03/2025 22:45:00 - 27/03/2025 23:00:00","BZN|SE2","Without Sequence","1.54","",""
"27/03/2025 23:00:00 - 27/03/2025 23:15:00","BZN|SE2","Without Sequence","1.37","",""
"27/03/2025 23:15:00 - 27/03/2025 23:30:00","BZN|SE2","Without Sequence","1.37","",""
"27/03/2025 23:30:00 - 27/03/2025 23:45:00","BZN|SE2","Without Sequence","1.37","",""
"27/03/2025 23:45:00 - 28/03/2025 00:00:00","BZN|SE2","Without Sequence","1.37","",""
"28/03/2025 00:00:00 - 28/03/2025 00:15:00","BZN|SE2","Without Sequence","0.83","",""
"28/03/2025 00:15:00 - 28/03/2025 00:30:00","BZN|SE2","Without Sequence","0.83","",""
"28/03/2025 00:30:00 - 28/03/2025 00:45:00","BZN|SE2","Without Sequence","0.83","",""
"28/03/2025 00:45:00 - 28/03/2025 01:00:00","BZN|SE2","Without Sequence","0.83","",""
"28/03/2025 01:00:00 - 28/03/2025 01:15:00","BZN|SE2","Without Sequence","0.33","",""
"28/03/2025 01:15:00 - 28/03/2025 01:30:00","BZN|SE2","Without Sequence","0.33","",""
"28/03/2025 01:30:00 - 28/03/2025 01:45:00","BZN|SE2","Without Sequence","0.33","",""
"28/03/2025 01:45:00 - 28/03/2025 02:00:00","BZN|SE2","Without Sequence","0.33","",""
